Date,Pressure Relief Devices PM Compliance (%),Emergency Shutdown and Depressurization Systems PM Compliance (%),Overall HSECES PM Compliance (%),Overall HSECES Reliability (%),Closeout of Overdue HSECES PM workorder (%),Maintenance cost / Operating cost (%),Overtime Maintenance Cost / Total Maintenance Cost (%),Breakdown Maintenance Cost / Total Maintenance cost (%),Actual cost to planned estimate (%),Service Level (%),Receipts / Issues,HSECES Compliance (%),Reliability of HSECES (%),Scheduling Compliance (%),Backlogs (Weeks),Preventive Maintenance (PM) / Total Maintenance Hours (%),Predictive Maintenance (PdM) / Total Maintenance Hours (%),Corrective Maintenance (CM) / Total Maintenance Hours (%),Breakdown Maintenance (BM) / Total Maintenance Hours (%),Planned work (%),Rework (%),Overtime Maintenance Hours (%),Work Order Approval time (Days),Inspection Backlog (Weeks),PM Compliance (%),PdM compliance (%),Total Downtime (scheduled + Unscheduled Downtime) (Hours),Unscheduled Downtime (Hours),No of Trips / Plant (Nos)/Quarter,Work order Cycle (Days),Number of temporary modifications,Work Order (WO) waiting for materials / total number of WOs (%),Ratio of unplanned to planned working orders (%),Notification without Equipment Number,Critical RCA Compliance (%),Maintenance Cost Vs RAV (%),Maintenance Contractor Cost Vs total maintenance cost (%),Maintenance Shut Down Cost Vs total maintenance cost (%),Material cost / total maintenance cost (%),Maintenance manpower cost / Total maintenance cost (%),Stock Inventory Turns Rate (#),Stock value Vs Replacement Asset Value (%),Inactive Stock Vs Total Stock Value (Critical Item Excluded) (%),Store line items per attendant (#),Training Hours (#),Total job completed in Shutdown Vs total job demanded (%),Technician / supervisor ratio (#),Maintenance Execution / Planners ratio (#),Maintenance execution staff to support staff ratio (#),Direct to Indirect Maintenance employee (#),Equipment Covered by condition monitoring (%),Frequency of PdM Maintenance Plans Review (%),Completeness of HSECES Data (%),Number of HSECES items without MAT or active maintenance plan / Total number of HSECES items (%),Number of critical equipment without BOM / Total number of critical equipment (Criticality A&B) (%),Functional Locations Hazardous Area Classification (%),Production losses Due to equipment failures / Planned Production (%)
2023-01-11,95.69442911232504,95.15869926049417,80.2109110338496,84.21776039049666,39.74378308092601,8.859841457553754,5.7307626812366825,24.311820906820884,111.65392167464836,92.03096797593739,1.2080764176911336,91.38712406829083,80.74157049302093,85.43698515765331,8.139997804668832,78.24959649828745,24.367629144759725,9.601872293738074,23.773803259190597,77.99361787885478,6.505020772794078,8.814962227104058,4.3560682180836245,0.3358631528563034,92.05833250814493,85.77418024605453,429.83348188844775,210.51841873246823,2,16.026070997235518,3,16.494460672539585,27.020018772458062,4,89.41337026777653,61.548840164817946,14.412061453227292,10.94058729256716,16.870140909716575,38.5567324708199,5.068093090821013,65.6918940221397,10.984766021905264,64,30,72.94982188663336,1.7707600602845088,6.922140053341681,3.548882527766039,1.6398140075562857,88.0277490084415,64.07239728567868,75.21365184600484,17.663086973993238,6.5593141638668735,88.51615237745432,5.701019349198254
2023-01-12,85.79486518268186,97.86934268647288,93.76986196755328,76.90106735683608,71.51711617675147,5.771369032481122,7.015182210470218,16.172164730170625,99.47882779783052,91.97326869478445,1.0762744241573778,77.30979379982384,78.17863071824414,91.33478157973357,7.125534548019039,68.92879339542912,15.48040042819191,16.466787744735573,14.975435892839434,80.46589846936,9.775189124363017,6.553117237678277,3.085678663185119,4.456699559848472,80.08894315310494,83.9539732038611,138.13301052558634,12.052584985617843,8,5.761565219031837,1,15.755172597218243,41.0667118886451,10,78.93140626962372,148.3522669694354,5.179668944204774,4.458229012179409,29.297982089695285,28.384785343182394,7.482499987199446,104.4434427489781,2.7935467759809685,30,13,91.93521080514611,7.038264031145869,1.0878516700284095,3.545092177194925,1.5511562061349684,76.58693312658721,96.55024875720534,93.64479785013197,13.310126463518163,12.41031307871373,99.4250187626395,3.352344754381711
2023-01-13,95.96995724489682,96.29493260375781,83.20224770389268,81.16707249281032,89.649536379228,12.976646337804116,1.2841211327273971,22.126838643752873,117.00328086368083,95.69179095397075,1.999645012874519,87.42286759368517,88.7584941773012,88.71035376755346,3.9681700957628916,50.33729366978723,13.988949299742774,6.035635676121403,24.68770058586445,84.28352876545043,8.197975332550696,9.605786473076735,5.712995629159846,3.47646940108499,93.03947637256988,73.13968461318859,832.5964659626349,191.33297911615398,9,8.524467270024871,2,6.8410385145716575,21.197015355688297,0,70.6163956219282,73.74638433555319,10.514622560309839,13.081879523232406,21.413603792356582,36.77455738439329,1.8552956108866279,83.79688627216656,14.225225596906725,51,32,97.48142940394729,3.0373287367970105,5.581546571156617,4.18356821152212,2.632931754325787,88.8620172422826,50.45179821909444,92.24307821903247,15.055334219379512,5.9679380512391225,97.57475383317627,4.539990658394163
2023-01-14,86.20752210735012,90.23415140521404,82.69664692676083,81.25964339680728,84.62308048472715,5.399104553287382,11.486727750150893,39.083677446618424,115.47670051516127,95.17257122160905,1.8637108619149023,92.12266440297894,75.14838905615973,79.23660595137507,9.111521434238925,74.65074598827967,16.631004073651464,10.081922314672882,13.204841128236534,75.53811058202821,1.6654561662084155,9.258672140570779,6.410336771826664,0.081407199841939,90.37959646570145,86.68212157155399,801.969984883084,362.31152430101014,5,7.370629993106969,0,6.231008587255012,46.68388319605238,19,78.31759366659617,61.68808039583059,18.317415281013442,4.210806898927768,25.605054059377327,23.792884763736957,4.69610186730859,103.3644121168297,17.377584915222375,53,12,63.71478459055391,5.2589119329240575,7.787428268997125,4.206561552841057,8.832481202603196,69.8145638737365,74.96113164571467,84.60435701877306,15.75447891014943,1.617626868474421,82.55148740721529,6.244141355101785
2023-01-15,84.80045450220082,88.32761917259346,91.7016685895331,70.72413431127275,54.70747923511139,23.920513427567673,2.504256560652627,30.596849449663658,118.22282735490165,95.47983790789826,1.6587295587695206,75.61081296207662,81.14802030056094,86.02946293734246,4.213698987018363,76.62546935507054,26.07827081089755,17.240852731429023,23.64820126908496,88.21236870399233,1.2617218604115155,6.225294644979385,1.5821292455494238,7.006215210739169,81.52993801153964,66.750322342036,501.7204411700401,121.75955575954312,2,15.917299699993515,0,16.648176486648545,31.623579367724798,4,75.32306625463177,113.56096164784941,5.449886876705334,11.415937117445814,19.052116517503908,26.24812255448469,7.810809801266903,128.2722483945657,10.619187985840162,93,12,60.83821837161749,9.39746875221276,5.919118010560718,2.345215192464173,9.993561748096182,84.1946043485257,93.26913434922616,85.23251249699135,5.510813145952631,4.491337837004708,96.24593793436591,6.564293047310591
2023-01-16,88.18288836647888,93.65654780690369,80.38104758353313,71.10546770674523,53.39776376897256,12.70215732827825,1.7231237210672379,37.611582974928794,105.69895547393338,91.22823847113223,1.8144718440344283,84.55957165546126,88.95788123142313,80.93793587558146,6.077383295417679,58.945132775292194,27.522164024027596,9.675994350336822,24.409470293357618,81.8622794123293,8.51740066201659,6.038363259122976,12.995449681836957,4.342734809262483,92.0295006910109,77.69396101822784,540.9566846060956,261.0609319112872,9,26.56547204605327,4,18.159124909878773,13.062751817457412,18,77.86657906225233,112.62833196348424,14.000342570066543,9.77716732782321,15.921774313877403,33.806353291815086,9.693518740937183,120.0251586145827,5.857346482439607,93,25,75.83490484213371,7.008428090464852,7.199503633363568,3.7525964544891033,6.312361665647346,50.65856317688174,73.73265804945703,96.39820408305883,18.244185781199334,4.626316860773673,92.09287256353932,3.7274532197828467
2023-01-17,87.33514859618842,90.85809675949992,86.28830814961029,88.23783852447619,87.25465751173968,7.82004836825738,1.6303427367967005,10.367401425285175,98.19028204211672,98.92285659284249,1.1233614858479988,84.89507651726646,88.32495569403844,76.49306993309634,9.743283649898945,71.3186354946382,12.85277099789365,6.461615522735821,16.878780431517075,83.80814058561936,1.1055176290899726,5.800196251954758,9.317281953311097,1.6724839856548464,79.7039839143958,70.30132054940472,485.62678652088255,91.54455242945969,6,27.29132030260874,0,19.40203341828998,46.25521032826708,2,77.45447232998261,63.7185988713586,5.295128409571907,13.223549988515405,10.209323551739866,23.16287065421956,4.327130288705403,71.87503468841251,8.905270323490807,61,12,51.14796622689971,7.455186666230661,3.861290507068813,3.9155120312996528,7.7334562461219845,81.03900352005444,61.69632849432776,88.37464303287979,0.489587047610367,13.158068745323646,92.34186242589485,9.159722249458751
2023-01-18,83.69291504730914,98.10055179392192,80.03645398396567,76.9389815172492,5.427734727532851,21.293616973498366,4.461644451163142,31.18797602936196,85.93863458530754,93.15617267951171,0.7011934478882407,86.20411479881871,83.70490535621988,78.12235533717792,8.229337677929975,78.5982509741737,14.502046952585301,6.630038242002821,13.951597426622884,77.54006646945521,1.2082767049366638,2.288199986370362,1.3253620114978129,7.744314331345597,93.58177751263402,71.0417313486084,240.38308821320197,329.62713723390436,6,25.298311457004157,1,18.27513063268383,39.6600483696111,8,81.88713721535657,139.08333436485896,18.208262805613266,3.907962694616041,12.299032680103949,23.719635222758086,9.715556637954267,145.33673097830166,11.494357816997267,26,21,59.91340221309514,9.769396231013017,4.424866143202774,3.36398089655957,6.165409751239455,92.8296130176112,76.28806985974977,97.80040768669194,10.38521983195068,5.9873648316900585,81.42742327329493,4.882931111906413
2023-01-19,84.70887855291829,88.37103629200357,88.65605296165141,85.1271273281657,27.50861990974721,6.475326978803007,10.677619819256387,25.032503203835503,96.16108327715357,98.94777098132688,0.5206189150247411,76.94815498297443,82.47822901315612,91.28147636948589,8.36780220650483,64.13598981913374,18.828414677221335,18.290974144606523,19.289279839662996,75.89175613751316,1.5533896549843118,1.5328986242114773,13.385458363350537,2.4492654550950084,75.53301576095579,77.7169581570432,431.2767914740375,10.559820169819488,7,15.994832555611435,2,6.410761838300925,7.949247575846634,18,78.56987073536675,85.57837094422769,14.58672304494981,13.078913420593363,14.0340649024139,34.04579146131995,5.720627131372144,113.48959683679624,16.131349667463247,27,17,91.4590828151133,2.5992277029070023,5.656520280350552,1.2004766429642646,4.0441416542101045,96.1859974361893,85.69786544042034,95.47195269779202,7.572538966762465,0.6174256704950493,94.84330096240771,3.4947002913951906
2023-01-20,87.42623155981552,87.10687879468375,91.15344214711851,77.21073956303395,78.72386438944396,20.392198622274268,6.023379274798739,34.98202872344516,104.89525129593085,99.5642480875451,1.5557416853666248,89.13003629688716,75.17009220649632,86.58254967302756,6.69205063514434,70.21389574164621,16.91513619294904,16.811967531504756,14.000704532117847,89.06673669796616,1.7133269056761247,8.056299931067365,5.075969137993173,3.430431253993789,88.92688534110505,66.50272193635395,894.0271608875483,413.7935275951979,2,21.329242940888403,3,9.109501436165443,13.532464755752716,0,80.84553272017624,119.82744420485567,24.196848871383875,4.477267636374146,17.979746441813123,29.825722283074896,1.0656187313771284,94.49218994691213,1.1998190120721208,46,5,82.68241366138794,9.792835129336552,1.1906308304082192,1.4195260078901888,6.180603536361512,78.90676313352152,62.60204653795502,75.16839947419004,2.5011637139065535,6.2823851704587605,96.19370872865395,2.8482744828786033
2023-01-21,87.60852815262751,81.73078482179257,76.8344721845372,82.95414688293927,41.5611104579482,5.422036618308526,6.064067525544431,20.74816517692777,88.69594087925374,99.11153601815228,1.2721802216867961,78.89691417520301,89.79079187466962,80.42032966788982,8.167890462873329,63.59954360019582,12.299258465254013,18.948059675830372,19.798937377796385,73.6481813378427,2.396293766146292,5.136936232478535,10.002983454966756,4.223154643881168,94.81094219390292,83.71089346551923,331.8573327791519,35.97822794449485,7,12.956524816163647,0,10.923866634595141,40.05897543051151,17,86.65629831918397,65.38114870511622,16.39602821019487,14.064645788002789,21.77655760011322,30.95869739153524,5.812410734837249,88.79236326397866,19.405773148723966,91,23,89.93985524747181,4.257644832265968,5.38150604162929,3.0843093846618754,7.915701578136386,69.24858708941886,80.22268687291385,89.19774303471108,12.877584452723884,2.100719129594553,95.67761652713187,4.335258490610528
2023-01-22,87.23855304777581,92.68537183913054,88.17086619768017,84.34782200810304,78.18183471216486,10.382539733033958,11.429588917964614,36.460412627127404,112.85699997866884,92.89287996712201,1.0680456222116173,90.16478590400885,79.13074618932475,94.0980883799742,5.2831342518625295,66.34629536870796,28.296318309384485,14.243419841294935,11.855727913849215,82.58400054316381,7.893000783611722,0.4537916775979811,9.830535122640825,0.320312590386834,92.74655613446116,64.97806578558716,265.6653045153754,99.41404864151637,2,20.639062043001918,0,17.17319629522499,16.25323407058486,2,82.53867598449372,61.797914187232415,18.23145907482067,12.780953877856543,12.393997810647885,28.243760800989914,7.517270057797884,50.25419916012856,14.803993860924571,21,9,77.81444576438456,4.486957497457274,6.735135568344489,4.471079935376554,3.14298784300971,63.157718514885104,79.77341450381587,93.82090136083411,2.01832804993483,5.804438920565232,84.27816475790996,4.582690023836361
2023-01-23,89.52593367673242,96.514660218199,88.71361541434673,77.15364661848719,90.65029655942836,21.107490700333333,8.196226077949344,37.5510342949323,92.53956034094392,99.61553844572006,1.6677708568392795,81.30059427665658,72.17147737517197,93.07752810651121,7.783082166689711,55.21839804106868,21.819069214377443,19.658629467278956,13.561747393858088,74.47880681463528,4.897248352310487,3.9565816849082514,3.4361442809100353,7.3393516919401005,84.692496062731,81.590720187519,796.0272082629765,60.00857427706441,9,9.486443872861964,4,5.235527555342956,6.3323449956717885,16,79.6080830898039,71.64583725417107,10.318377311222218,3.9659506651273357,26.74152114018851,27.36202774602571,3.8031317634688144,125.96135496387691,6.001570784284887,20,15,87.30706589435431,7.935350014426334,5.997617318723487,1.1562391372642926,3.374973038901003,72.62690148401371,95.99765140861703,97.38579582324367,12.244877850506164,0.32421982568886953,97.41364720710155,3.3610146304648136
2023-01-24,99.88993328974526,89.43634864398548,80.0126396616026,82.57795171652785,5.407709389686821,20.176891560813964,9.516599333120444,38.61463193313013,91.01353271030682,97.32185950657603,1.946113844524345,79.30221326311464,81.15801510052407,85.98587076619361,3.3955573701485884,63.264214671214106,23.759512030152006,18.67441617369404,20.691672027866538,73.70330713088366,9.854478115955281,6.162651540155154,11.13846566362916,0.3388605006125829,82.8640476603304,66.3021275056599,215.32782014343243,291.81893347670797,5,17.65187013211705,0,1.3037136702053598,16.20077171913683,9,79.08635478766612,64.93939294518765,19.13071148726416,2.781395604476346,27.4347205386536,23.160310408412844,5.690628567367801,127.25981852236364,10.57409282997468,29,3,63.38897555503702,8.334355384425741,1.3081487324756118,3.818491840854107,9.890843834079343,70.67900286763148,64.57571286090565,78.62914432135524,8.351231713682294,10.57094965054966,94.05300609357108,4.719010791903643
2023-01-25,89.2885668413728,94.10921548115155,77.49816183562307,76.9082197473769,39.019941097606484,7.7193518480378875,12.384601032847641,29.320535365315163,109.6429410628056,99.65999853426786,1.2290091507798864,94.51332957513469,86.01421191397989,90.60448048527782,4.896701343188873,62.16130193760949,18.756673643229647,11.50995269561578,17.806351714591443,84.84167174500301,8.604562064157312,8.254235214973605,3.8407053587969173,1.215279606978517,92.14799130549827,62.841328494825056,815.7453411220802,348.8377722201357,9,26.325446696740126,2,10.437480853517911,31.64972666660943,13,72.3733267523324,149.4376766059717,18.2941683155884,12.394798354911968,21.508988990133865,34.192797395012704,5.421599416150333,104.53900336909945,13.37150360654707,48,1,62.101495154482784,1.846752046464137,4.777816709513149,1.1232522793294142,9.833382026977475,52.78303469654274,57.935699495098916,89.5239469802566,4.849146961147284,2.0100011011811465,92.75339461429242,5.621672577664837
2023-01-26,99.26437595783958,89.58855327284003,77.90849436984891,78.03309697440127,27.345092873612977,13.366247552053308,10.014144017109532,10.036356993937614,104.94934835428188,98.3659578900005,1.7661781974805009,75.41384082352484,74.10772892553416,83.09971069035929,0.5378703150824815,66.0806692416549,13.379034157067537,14.688511146900982,10.48990479506273,78.86848078520069,9.10745069677683,7.196169990546241,7.105018648965131,6.198754528498861,84.7975930353313,78.13584687669584,308.58762982102326,255.1202591780513,2,4.294612175412832,1,8.125573825743206,28.685795337769754,17,86.34836299434005,90.94594017113462,7.777402660319974,14.043618096412484,29.18192359868968,29.36258453740567,2.3919978814985883,50.142835149770406,10.361303258481678,58,3,66.86128896035802,7.181443143307473,3.9408686300058884,1.7731990363420715,3.6861925062323664,59.44857356063598,91.19771864820112,82.60530908206367,14.252626529377416,3.597868369047574,80.99415671546676,1.1200106345120453
2023-01-27,88.32965082333018,82.08661548421382,93.32733030913455,84.62338603415795,76.07750571116219,12.06339093167079,0.40489363058087424,30.097462433094684,104.3199473108853,98.53480967546737,0.9843727920887683,83.74295677457742,85.58849158090938,79.6470197530607,8.227616336015004,65.22532313807017,18.32435760647185,6.440522847164019,15.740649881407743,73.29871210662846,5.534876298396199,0.4398381917237504,4.045825840035916,1.6354912615243071,84.90999936679219,74.07652078853725,854.5502800020388,28.045776994304717,3,23.16494869270708,3,7.570916104423819,44.923033154013446,13,85.53901865972979,137.30235949478106,11.938731554398402,5.240693180031827,18.099672694958546,28.926705388928717,5.236537595158449,56.115988254305584,1.5696115660369658,72,32,81.91555418960563,9.998722714417038,6.893989015985388,2.5466516030202357,7.117081116028922,54.32649658627436,91.1324336392236,78.73824651262323,19.885124982516093,9.255017197731753,99.78567571940667,2.214871614468834
